rounded_latitude,rounded_longitude,avg_nic
42.291164,-8.292897,0.246005
42.308772,-7.193736,7.29713
42.304209,-7.110753,7.387033
42.296845,-7.010973,3.938521
42.308309,-6.907008,8.08571
42.306750,-6.205836,4.78126
42.302094,-6.087979,8.21753
42.298453,-5.787398,0.190577
42.296219,-5.209786,6.055551
42.296461,-4.209684,8.175971
42.308916,-4.093099,5.927028
42.295856,-3.288011,4.029746
42.293610,-3.205824,6.155369
42.303984,-3.111931,5.368295
42.299370,-3.011692,6.635249
42.291673,-2.891843,7.78002
42.292153,-2.596474,6.378509
42.290943,-2.497442,7.988945
42.291765,-2.398670,7.843866
42.291670,-2.299242,8.149742
42.291205,-2.206976,8.185831
42.298616,-2.111842,7.415575
42.291864,-2.001924,7.358144
42.299201,-1.886688,7.302075
42.304490,-1.789100,7.783809
42.290516,-0.899433,7.984224
42.305696,-0.808819,7.834553
42.292845,-0.705669,7.790622
42.303873,-0.487622,7.871251
42.298489,-0.388131,5.629816
42.298985,0.288254,8.17916
42.301602,0.410645,6.864143
42.300020,0.512138,6.573334
42.301593,0.911698,5.839189
42.290002,1.097984,7.961267
42.298392,1.389423,7.61985
42.304991,1.608062,7.966839
42.309528,2.002165,8.204939
42.298533,2.111604,7.762622
42.293860,2.806761,7.188674
42.305917,3.811366,7.83644
42.302398,3.887045,6.692513
42.293407,4.008004,7.757457
42.292557,4.096742,7.824441
42.308396,4.197155,6.886377
42.308299,4.297861,7.660132
42.292617,4.397270,7.942425
42.290327,4.503698,6.987146
42.296767,4.609717,3.926178
42.298073,4.712264,8.039748
42.307451,5.006161,6.563965
42.292236,5.097519,7.903803
42.308924,5.197211,7.108845
42.300366,5.286367,6.266944
42.293603,5.606863,3.531972
42.307028,5.706140,4.822754
42.301826,5.812312,7.973761
42.296959,6.387559,7.833791
42.299378,6.510946,7.842136
42.306355,7.010355,8.17078
42.304444,7.108687,8.114092
42.293707,7.191804,7.87574
42.307016,7.404255,7.793527
42.292906,7.905579,6.08868
42.297306,8.010505,7.449543
42.293804,8.092113,7.995372
42.297240,9.111388,7.892121
42.307887,10.404933,7.957572
42.307922,10.502317,8.201773
42.298357,10.713358,7.899412
42.302751,10.786894,7.91192
42.307896,10.994577,7.837115
42.293032,11.109681,8.139073
42.307975,11.197434,7.56468
42.307291,11.305137,8.383355
42.290541,11.398186,7.171012
42.293375,11.491527,7.226065
42.299847,11.613498,6.407361
42.308810,11.705531,5.14124
42.305850,11.892558,5.302837
42.290823,11.995859,7.354135
42.301366,12.112606,7.770796
42.299894,12.210495,7.80584
42.308866,12.303213,0
42.293856,12.391363,8.315976
42.306642,12.508166,8.140041
42.308046,12.693059,8.147042
42.296390,12.788933,8.177356
42.294165,13.292582,7.352277
42.294976,13.409096,8.069485
42.290715,13.503756,8.070458
42.309000,13.602149,8.060986
42.302195,13.687968,8.203585
42.304780,13.788420,7.84566
42.295589,13.912516,7.944035
42.290531,14.003885,8.056802
42.298654,14.087052,7.818649
42.292078,14.596079,7.825358
42.291932,14.705709,8.09374
42.293969,14.788797,7.829393
42.294040,15.393240,4.781237
42.295995,15.510714,6.345146
42.301014,15.586303,7.931138
42.299305,15.989501,5.189446
42.307435,16.103482,5.838171
42.308502,16.699833,8.049451
42.293656,16.808694,3.980253
42.293441,17.805532,8.065789
42.308001,17.992392,3.520101
42.290674,18.096568,2.910777
42.292004,18.203463,2.00321
42.307602,18.603734,6.881559
42.289955,18.700779,1.805604
42.290739,18.801827,6.68567
42.301982,19.011265,8.138475
42.303548,19.086883,8.099793
42.295601,19.509389,6.573185
42.307470,19.597786,7.248798
42.308958,19.703858,3.874762
42.291350,19.800976,0
42.296243,19.912807,7.849044
42.294219,19.991437,8.068304
42.305403,20.689431,7.965141
42.305125,20.790034,7.257853
42.293313,20.892855,7.922151
42.301088,21.012313,7.415998
42.308939,21.103194,7.396804
42.308734,21.201257,7.532246
42.294947,21.308728,5.993465
42.297328,22.010298,7.779046
42.304184,22.090238,8.111328
42.308860,22.797742,8.205466
42.300464,22.912640,8.22446
42.294450,23.810808,8.720144
42.302375,24.211252,8.097328
42.307958,25.496007,7.98174
42.304555,25.591289,7.970385
42.292786,25.706668,8.028541
42.302070,25.887842,7.861169
42.308501,25.998542,8.111539
42.294099,26.088639,8.074603
42.290739,26.494613,8.201458
42.308096,26.596270,8.25363
42.293140,26.704828,8.127026
42.301200,26.788101,8.041027
42.299489,27.110986,7.953999
42.299776,27.189517,7.856678
42.303870,27.309934,7.908462
42.309209,27.403910,6.773409
42.309846,28.197588,7.972234
42.306135,28.289320,5.761359
42.296416,28.387218,8.089907
42.291613,28.499862,5.440265
42.291637,28.592735,6.074034
42.294832,28.808191,7.823063
42.309001,28.901678,8.039798
42.308393,28.998615,7.33981
42.303815,29.110266,8.099566
42.299237,30.413321,4.806137
42.305912,30.510760,6.095567
42.290090,30.596673,6.096941
42.301157,30.711069,5.169691
42.301188,30.787001,5.995541
42.294524,30.907399,8.11391
42.307817,44.796778,1.138804
42.397663,-13.689950,0.063705
42.396864,-13.611347,0
42.395915,-13.491228,0.897895
42.396641,-13.388706,0.203126
42.405117,-13.288603,0.862542
42.391179,-8.399302,5.783152
42.396672,-8.288320,3.305741
42.394182,-8.191030,0
42.402959,-7.412064,7.005379
42.409617,-7.298222,8.135435
42.409524,-6.896798,6.396565
42.399542,-6.812706,8.062723
42.403590,-6.111074,7.894686
42.409369,-6.004540,8.207863
42.392859,-5.808620,0
42.397645,-4.188197,6.81444
42.396961,-4.089467,6.462258
42.394394,-3.190996,6.193965
42.400256,-3.111953,5.646864
42.407138,-2.905953,7.316176
42.405767,-2.808608,6.736481
42.392017,-2.705689,7.733174
42.392453,-2.606542,7.028406
42.402837,-2.511628,7.157042
42.395567,-2.410587,7.947949
42.407512,-2.096840,8.197672
42.394878,-2.010720,7.297804
42.390380,-0.797651,8.032325
42.401009,-0.686928,8.223747
42.406316,-0.589316,7.975396
42.396586,0.313088,7.949196
42.407545,0.401834,8.179972
42.403105,0.489732,7.203274
42.396093,0.890655,7.884286
42.397629,1.111306,8.121148
42.408914,1.299900,7.857552
42.400830,1.387605,8.199244
42.405686,1.489373,7.986449
42.401722,1.588588,8.06186
42.402664,1.989410,7.81685
42.409289,2.103620,7.989151
42.394906,2.788384,7.334141
42.393768,3.889087,7.879947
42.408422,3.999129,7.352827
42.391364,4.106049,8.174713
42.395958,4.209552,7.849432
42.394252,4.309823,8.064767
42.396886,4.410167,8.002726
42.404510,4.491480,7.654867
42.407401,4.708222,5.902425
42.402236,4.811883,6.73928
42.406058,4.891305,7.808157
42.405849,4.991344,5.790852
42.408701,5.200459,7.635058
42.395202,5.310761,7.69952
42.409801,5.402433,7.718898
42.409836,5.701703,6.097526
42.400776,5.789619,6.026205
42.397826,5.913401,7.750878
42.393683,6.206345,8.144347
42.406108,6.309218,7.042021
42.409122,7.205380,7.996751
42.393757,7.310758,8.17523
42.403855,7.387195,8.062226
42.392139,7.904086,7.033108
42.398539,8.013467,8.063905
42.392996,9.090869,8.214992
42.402165,9.886936,7.912271
42.389781,10.199140,8.00996
42.405644,10.288570,7.840107
42.410166,10.399552,7.976696
42.404519,10.489652,8.118517
42.398308,10.587321,7.623407
42.410012,10.701849,7.841333
42.406708,10.807689,7.839778
42.393260,10.894466,7.480904
42.400679,10.986983,8.197694
42.391247,11.093714,7.87033
42.398972,11.189578,8.012401
42.407818,11.291799,7.722174
42.391886,11.393514,7.824115
42.397457,11.509984,6.851209
42.392789,11.609502,6.863226
42.407917,11.697404,7.959832
42.392983,11.807791,7.772482
42.394031,11.890714,6.988964
42.407377,11.992859,7.204311
42.409624,12.398286,6.724299
42.395045,12.608818,8.074198
42.395168,12.689263,8.196427
42.391297,12.794883,7.764036
42.399026,12.911210,8.138351
42.406125,13.210373,7.479582
42.405512,13.311043,8.360852
42.393233,13.493320,8.162934
42.393785,13.589362,8.115954
42.404245,13.709004,8.159012
42.407556,13.802881,7.844815
42.390484,13.905038,8.136165
42.393981,14.010335,7.98603
42.407854,14.093254,7.796138
42.392389,14.199065,8.027574
42.395618,14.310583,7.663565
42.389768,14.398536,8.123814
42.400139,14.511194,8.166771
42.394814,14.609356,7.894031
42.406706,15.293487,5.628806
42.408236,15.395597,6.350146
42.404628,15.888504,5.197824
42.406765,15.990292,3.858166
42.407238,16.590572,8.58207
42.393682,16.693859,7.319486
42.391920,17.794515,2.065421
42.399285,17.888222,4.087123
42.404870,17.990692,0.650456
42.407095,18.095879,0.991669
42.392010,18.595584,6.784736
42.393528,18.710450,3.063387
42.405380,18.810520,5.805774
42.407952,18.907821,7.133358
42.399677,18.989370,7.768046
42.402011,19.510650,6.970282
42.408344,19.595971,4.74345
42.393896,19.689583,6.989856
42.407706,19.793413,7.874133
42.404579,19.888161,7.998694
42.392118,20.608411,7.935197
42.391854,20.695888,8.038664
42.390427,20.899853,8.074055
42.399958,21.012689,7.103497
42.405650,21.091544,7.79718
42.399691,21.210844,8.204514
42.394358,22.009718,8.246447
42.397961,22.811875,7.896569
42.405410,23.688258,7.844748
42.407300,23.792058,7.276268
42.399494,24.212270,7.759048
42.397661,25.412160,8.086108
42.392617,25.505241,8.225222
42.402059,25.589280,8.186367
42.405721,25.689265,8.100534
42.391558,25.800992,8.075241
42.407919,26.095335,8.434032
42.409945,26.900517,7.834504
42.408059,27.004731,7.42832
42.403256,27.088586,7.824448
42.397575,27.189581,7.864359
42.398704,27.289098,7.893379
42.395828,27.811007,7.963143
42.390336,27.899539,8.219921
42.395496,28.012164,8.023906
42.407895,28.102561,6.982039
42.408516,28.206872,6.754964
42.391050,28.295745,7.682987
42.403103,28.411937,7.172653
42.403214,28.487971,5.466608
42.393556,28.792309,8.015776
42.398639,28.887904,8.193562
42.404929,28.988483,7.842261
42.407930,29.499079,5.386743
42.407441,29.597448,7.213333
42.408624,29.706518,2.895515
42.398202,30.110050,7.987133
42.392083,30.302975,5.60131
42.492384,-14.401858,0.124412
42.498179,-14.188631,0.220703
42.498839,-14.111328,0.053751
42.507671,-14.003056,0.017413
42.508077,-13.892923,0.202349
42.508096,-13.808233,2.620325
42.498269,-8.289232,3.780136
42.497190,-8.211244,1.474004
42.501183,-7.688198,8.02489
42.504051,-7.612294,8.211227
42.499746,-7.513844,8.157342
42.492206,-7.396102,7.805042
42.507574,-6.792847,7.105206
42.491455,-5.998147,7.580221
42.509867,-5.800719,0
42.506230,-4.190059,7.259999
42.495776,-4.090912,5.795782
42.492278,-3.208723,7.929812
42.499645,-3.088524,5.583
42.495362,-3.009757,6.541804
42.493292,-2.905661,8.061059
42.508291,-2.494636,7.643057
42.494827,-2.408378,7.273631
42.509087,-2.306312,7.953055
42.495560,-2.189881,7.938956
42.505619,-2.090522,8.030271
42.496712,-2.010359,7.682337
42.505465,-0.707506,8.060059
42.493145,-0.592246,7.785487
42.507458,-0.492685,7.792656
42.493305,0.391209,7.321914
42.493548,0.489081,7.764007
42.504450,0.889552,7.666741
42.502191,1.087973,8.010275
42.504600,1.310972,7.427509
42.492529,1.404270,7.819809
42.496889,1.509925,8.027517
42.492530,2.002601,7.520509
42.507489,2.791474,7.156608
42.507459,4.191115,8.190359
42.507679,4.302896,7.286581
42.491547,4.395578,7.157001
42.492596,4.493969,7.762411
42.499351,4.612906,7.822765
42.508364,4.694503,7.902926
42.496344,4.789373,3.55617
42.507820,4.905562,7.549736
42.503516,5.011487,6.760105
42.495401,5.311663,7.529276
42.491305,5.395071,7.90381
42.509578,5.804217,5.08287
42.497877,5.910229,3.931353
42.503749,5.987452,8.158487
42.494449,6.109988,7.785528
42.501752,6.188674,8.126103
42.490719,7.197683,7.923375
42.492619,7.293670,8.134196
42.491914,7.397658,5.968902
42.508194,7.808443,7.986285
42.502913,7.911893,8.044408
42.508572,8.997220,6.555726
42.499112,9.086300,6.60722
42.491907,9.706664,7.966283
42.492869,9.796063,8.089068
42.498999,9.913490,8.016317
42.499187,9.989038,7.763375
42.502011,10.110795,8.221592
42.499963,10.186265,8.100103
42.493595,10.292450,7.875564
42.496550,10.411411,8.031096
42.491775,10.491812,7.204508
42.501807,10.811786,7.93532
42.492009,10.895119,7.860142
42.493369,11.009027,8.236136
42.491197,11.100752,8.170372
42.499612,11.211955,7.962825
42.502372,11.410273,8.041292
42.505175,11.510428,8.086423
42.500236,11.587699,7.845207
42.491443,11.696806,8.113502
42.507850,11.795538,7.452439
42.498433,11.911997,7.144501
42.502689,12.010371,6.843915
42.509059,12.401765,7.97877
42.495415,12.508436,8.044861
42.500875,12.912604,7.968321
42.491871,13.099036,7.751114
42.494366,13.191262,8.140485
42.500116,13.812090,8.236235
42.500328,13.911944,8.003295
42.510012,14.001730,7.794857
42.490323,14.100614,7.938158
42.495153,14.190162,7.455583
42.492645,14.302821,8.151458
42.502985,14.388310,8.137518
42.508105,14.498489,8.218998
42.507856,15.092969,7.48723
42.497600,15.210305,7.562106
42.507784,15.298115,5.58365
42.508344,15.694696,6.199449
42.509345,15.802259,8.192955
42.494912,16.508789,8.223225
42.497361,16.611237,7.962299
42.507242,17.605010,2.198115
42.505809,17.709566,2.972992
42.492079,17.792539,2.512232
42.493458,17.894358,3.014302
42.503741,17.990216,0.063098
42.502865,18.109886,3.09383
42.505951,18.191170,3.488353
42.492151,18.293634,7.858128
42.504507,18.411453,8.213452
42.491573,18.503697,6.00926
42.503957,18.710580,1.182408
42.508110,18.796253,5.406101
42.497068,18.911047,8.00138
42.508879,19.095012,5.287225
42.492423,19.202772,4.223494
42.492203,19.595896,5.653288
42.490762,19.694500,6.452958
42.490370,19.799241,8.708402
42.500338,20.389557,8.193842
42.496890,20.489905,6.465725
42.509193,20.597642,7.923231
42.496673,20.810389,7.963709
42.491526,20.901942,7.616602
42.501922,20.989656,7.333882
42.502015,21.886565,7.085112
42.492755,22.006315,7.792349
42.505439,22.689459,6.619335
42.509093,22.799595,6.582589
42.496044,23.811246,7.900467
42.493188,24.189613,8.00394
42.508798,25.398676,8.020555
42.506116,25.507504,8.058235
42.496030,25.611598,8.049614
42.500624,25.988819,8.138247
42.505185,26.091235,8.181446
42.503879,26.788242,6.863982
42.495287,26.890075,8.032344
42.489737,26.998922,7.832837
42.492673,27.106008,8.185769
42.505857,27.310637,8.076358
42.494219,27.388737,7.181578
42.498412,27.512793,7.425921
42.491105,27.597640,6.649117
42.507002,27.693233,7.469927
42.490742,27.800468,7.655566
42.499625,27.986297,7.832718
42.501849,28.088699,7.610623
42.492608,28.196627,7.964492
42.496016,28.310655,8.10197
42.500307,28.389503,7.819048
42.503169,28.710119,5.305855
42.506022,28.808908,7.153148
42.490736,29.296458,0
42.505014,29.411982,7.882533
42.494002,29.492526,6.675239
42.490724,29.605297,4.142266
42.492943,29.694317,3.86593
42.490376,29.802969,5.116667
42.603103,-14.487806,0.245806
42.602134,-8.186553,0.234203
42.591989,-8.107662,0.10458
42.608559,-7.893595,7.202337
42.593742,-7.789859,6.292628
42.590457,-7.697003,6.932157
42.607092,-6.008404,7.771157
42.595590,-5.890751,8.008726
42.593023,-5.804851,0.056888
42.599680,-4.189359,6.725162
42.610153,-4.100477,7.606381
42.601370,-3.210344,6.922944
42.607821,-2.399169,7.222076
42.602619,-2.288469,6.830212
42.595746,-2.211086,8.06897
42.595189,-2.110620,7.62492
42.592458,-1.996575,7.221242
42.592451,-1.902113,7.426587
42.607351,-1.805137,8.163495
42.601969,-1.587680,8.10787
42.592239,-0.694797,0.000073
42.604325,-0.612016,4.617892
42.597909,-0.510826,5.818152
42.592256,-0.403870,7.319091
42.598546,0.510995,6.760567
42.591214,0.803022,7.095902
42.602390,0.912648,8.001831
42.592482,1.004013,7.979312
42.592276,1.305550,7.809043
42.608570,1.403316,7.933871
42.602474,1.911424,8.196639
42.594652,1.988934,7.36707
42.606764,2.793138,7.800138
42.605701,3.009275,7.771294
42.608796,4.398066,7.764705
42.595818,4.491191,7.242143
42.593013,4.595662,7.762227
42.602170,4.689001,7.906142
42.607964,4.799764,2.304258
42.609982,4.902742,4.073347
42.601393,5.013570,8.242369
42.599700,5.088370,7.855285
42.595977,5.188036,8.042346
42.595565,5.409747,7.818001
42.603879,5.509358,7.986496
42.608160,5.906769,5.88968
42.603104,6.010638,4.579622
42.591233,7.206411,5.92659
42.608620,7.398446,7.001413
42.608489,7.493402,7.973334
42.589902,7.702274,8.137036
42.590596,7.802753,7.170185
42.608951,7.900839,7.864183
42.609980,9.002582,7.815714
42.594312,9.089643,7.82819
42.602510,9.511596,8.066159
42.600038,9.610450,8.223716
42.598444,9.710555,8.093372
42.603278,10.212589,7.935441
42.600199,10.289308,8.164924
42.595393,10.409288,8.20899
42.598333,10.710915,8.00796
42.597309,10.788052,7.966505
42.608069,10.908719,8.067478
42.600468,11.012386,7.872423
42.601001,11.213568,7.757996
42.592599,11.293282,7.510379
42.605207,11.391811,7.308757
42.608154,11.507536,7.741796
42.592399,11.608101,7.879238
42.599763,11.686902,7.836963
42.609143,11.802976,7.292901
42.597628,11.888321,6.999287
42.603024,11.988121,7.411655
42.600477,12.110864,8.121549
42.591625,12.299305,8.171802
42.590227,12.403976,7.824367
42.601692,12.989366,8.20939
42.590652,13.103810,8.078622
42.607708,13.196324,8.140968
42.594159,13.990823,7.959284
42.608868,14.103113,8.224946
42.605143,14.209162,8.149333
42.607824,14.301430,7.839528
42.607285,14.392362,7.509661
42.607096,14.504767,7.796348
42.605718,14.607376,8.289134
42.590029,14.897740,7.905442
42.600852,15.012207,6.92266
42.597126,15.086713,8.270329
42.608528,15.197629,4.436261
42.591217,15.294298,8.017116
42.596226,15.589508,8.210207
42.596378,15.712699,7.808506
42.608291,16.408035,8.040259
42.607903,16.498802,8.035603
42.591101,16.597520,7.700196
42.607945,17.407974,1.673718
42.606989,17.494106,2.290273
42.596132,17.610730,3.194037
42.606059,17.709175,1.421585
42.607712,17.995701,7.998924
42.592423,18.109407,5.82383
42.603958,18.389007,8.203668
42.606704,18.490079,4.111417
42.604092,18.589325,2.859451
42.605401,18.688897,0.16404
42.609409,19.004219,1.850721
42.602250,19.113025,3.142533
