,h3,icao_address_x,icao_address_y,percent,fill_color,line_fill_color
327,8406563ffffffff,162,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
328,8406567ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
329,8406569ffffffff,154,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
330,840656bffffffff,94,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
331,8406583ffffffff,121,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
332,8406591ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
333,8406599ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
334,84065b7ffffffff,93,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
335,84065b9ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
336,84065c3ffffffff,83,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
337,84065cbffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
338,84065d1ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
339,84065d7ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
340,84065e5ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
341,84065edffffffff,112,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
342,840660dffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
343,8406625ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
344,8406629ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
345,8406641ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
346,8406643ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
347,8406645ffffffff,124,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
348,840664bffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
349,8406661ffffffff,59,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
350,8406663ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
351,8406667ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
352,840666bffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
353,840666dffffffff,82,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
354,8406683ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
355,8406685ffffffff,41,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
356,8406695ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
357,840669dffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
358,84066a1ffffffff,116,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
359,84066a5ffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
360,84066a7ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
361,84066a9ffffffff,108,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
362,84066adffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
363,84066b1ffffffff,49,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
364,84066b5ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
365,84066b9ffffffff,98,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
366,84066bbffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
367,84066bdffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
368,84066d1ffffffff,103,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
369,84066d7ffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
370,84066d9ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
371,84066dbffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
372,84066e5ffffffff,100,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
373,84066e7ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
374,84066e9ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
375,84066edffffffff,69,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
376,8406705ffffffff,51,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
377,8406709ffffffff,92,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
378,840670dffffffff,128,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
379,840671dffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
380,8406721ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
381,8406725ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
382,840672bffffffff,102,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
383,8406731ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
384,8406739ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
385,840673bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
386,8406741ffffffff,117,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
387,8406743ffffffff,94,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
388,8406745ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
389,8406747ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
390,8406749ffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
391,8406751ffffffff,228,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
392,8406757ffffffff,159,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
393,8406759ffffffff,307,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
394,840675dffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
395,8406761ffffffff,48,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
396,840676bffffffff,153,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
397,8406815ffffffff,166,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
398,8406819ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
399,840681dffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
400,8406839ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
401,8406853ffffffff,65,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
402,8406883ffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
403,840688bffffffff,82,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
404,8406893ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
405,84068b3ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
406,84068b5ffffffff,65,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
407,84068d1ffffffff,156,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
408,84068d5ffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
409,84069b7ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
410,84069e5ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
411,8406a21ffffffff,190,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
412,8406a27ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
413,8406a29ffffffff,214,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
414,8406a63ffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
415,8406a81ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
416,8406a85ffffffff,263,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
417,8406a89ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
418,8406a93ffffffff,148,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
419,8406a9bffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
420,8406aa1ffffffff,133,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
421,8406aa7ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
422,8406aabffffffff,176,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
423,8406aadffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
424,8406ac1ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
425,8406ac5ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
426,8406ae7ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
427,8406aebffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
428,8406c03ffffffff,75,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
429,8406c0bffffffff,71,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
430,8406c11ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
431,8406c17ffffffff,90,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
432,8406c1dffffffff,130,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
433,8406c23ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
434,8406c25ffffffff,341,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
435,8406c27ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
436,8406c2bffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
437,8406c35ffffffff,214,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
438,8406c37ffffffff,272,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
439,8406c43ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
440,8406c4bffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
441,8406c55ffffffff,71,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
442,8406c57ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
443,8406c5dffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
444,8406c83ffffffff,127,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
445,8406c8bffffffff,211,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
446,8406c95ffffffff,209,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
447,8406c99ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
448,8406c9bffffffff,142,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
449,8406c9dffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
450,8406cb1ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
451,8406cb3ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
452,8406cb9ffffffff,114,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
453,8406cbbffffffff,197,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
454,8406cc9ffffffff,150,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
455,8406ccdffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
456,8406cd3ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
457,8406cd5ffffffff,118,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
458,8406cd7ffffffff,119,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
459,8406cdbffffffff,121,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
460,8406cddffffffff,298,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
461,8406cedffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
462,8406d03ffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
463,8406d0bffffffff,39,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
464,8406d0dffffffff,221,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
465,8406d15ffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
466,8406d17ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
467,8406d29ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
468,8406d35ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
469,8406d45ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
470,8406d47ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
471,8406d53ffffffff,73,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
472,8406d5bffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
473,8406d5dffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
474,8406d61ffffffff,266,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
475,8406d63ffffffff,154,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
476,8406d65ffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
477,8406d67ffffffff,114,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
478,8406d69ffffffff,165,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
479,8406d83ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
480,8406d87ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
481,8406d89ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
482,8406d8bffffffff,113,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
483,8406d95ffffffff,80,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
484,8406d99ffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
485,8406d9dffffffff,74,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
486,8406da3ffffffff,188,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
487,8406da7ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
488,8406dabffffffff,203,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
489,8406db7ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
490,8406dbbffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
491,8406dc3ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
492,8406dc9ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
493,8406dcbffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
494,8406dcdffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
495,8406dd1ffffffff,49,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
496,8406dd3ffffffff,132,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
497,8406dd5ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
498,8406dd7ffffffff,239,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
499,8406ddbffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
500,8406dddffffffff,49,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
501,8406dedffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
502,8406e05ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
503,8406e0dffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
504,8406e13ffffffff,85,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
505,8406e1bffffffff,119,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
506,8406e21ffffffff,127,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
507,8406e23ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
508,8406e25ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
509,8406e27ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
510,8406e29ffffffff,200,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
511,8406e41ffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
512,8406e43ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
513,8406e47ffffffff,128,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
514,8406e4bffffffff,142,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
515,8406e63ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
516,8406e65ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
517,8406e6dffffffff,126,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
518,8406e81ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
519,8406e83ffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
520,8406e85ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
521,8406e87ffffffff,61,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
522,8406e89ffffffff,378,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
523,8406e8bffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
524,8406e8dffffffff,110,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
525,8406e9dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
526,8406ea1ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
527,8406ea3ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
528,8406ea7ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
529,8406eb1ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
530,8406eb5ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
531,8406eb7ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
532,8406eb9ffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
533,8406ebdffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
534,8406ec1ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
535,8406ec3ffffffff,36,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
536,8406ec5ffffffff,133,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
537,8406ec9ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
538,8406ecdffffffff,130,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
539,8406ee3ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
540,8406eebffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
541,8406f03ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
542,8406f0dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
543,8406f1bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
544,8406f1dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
545,8406f21ffffffff,120,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
546,8406f27ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
547,8406f29ffffffff,105,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
548,8406f31ffffffff,355,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
549,8406f37ffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
550,8406f39ffffffff,271,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
551,8406f47ffffffff,76,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
552,8406f59ffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
553,8406f5bffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
554,8406f61ffffffff,56,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
555,8406f63ffffffff,148,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
556,8406f65ffffffff,95,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
557,8406f67ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
558,8406f69ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
559,8406f6dffffffff,64,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
560,84070b5ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
561,84070c9ffffffff,79,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
562,84070cdffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
563,84071d9ffffffff,140,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
564,8407249ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
565,8407295ffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
566,8407297ffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
567,840729dffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
568,84072dbffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
569,8407401ffffffff,57,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
570,8407407ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
571,840740bffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
572,840740dffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
573,8407411ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
574,8407413ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
575,8407417ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
576,8407421ffffffff,282,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
577,8407423ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
578,840742bffffffff,130,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
579,840742dffffffff,104,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
580,8407433ffffffff,114,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
581,840743bffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
582,8407447ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
583,840744dffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
584,8407461ffffffff,112,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
585,8407465ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
586,8407467ffffffff,54,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
587,8407469ffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
588,840746dffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
589,8407489ffffffff,100,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
590,840748dffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
591,8407495ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
592,84074b1ffffffff,72,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
593,84074b7ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
594,84074b9ffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
595,84074c1ffffffff,82,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
596,84074c3ffffffff,59,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
597,84074c5ffffffff,75,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
598,84074c7ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
599,84074c9ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
600,84074cdffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
601,84074ddffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
602,84074e1ffffffff,95,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
603,84074e3ffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
604,84074e9ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
605,84074ebffffffff,157,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
606,84074edffffffff,59,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
607,840752dffffffff,134,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
608,8407541ffffffff,194,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
609,8407545ffffffff,227,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
610,8407549ffffffff,151,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
611,840755bffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
612,8407561ffffffff,69,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
613,8407567ffffffff,159,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
614,840756bffffffff,156,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
615,840758bffffffff,174,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
616,8407591ffffffff,64,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
617,8407595ffffffff,387,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
618,8407597ffffffff,164,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
619,8407599ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
620,840759dffffffff,469,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
621,84075b3ffffffff,286,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
622,84075b5ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
623,84075b7ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
624,84075bbffffffff,140,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
625,84075bdffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
626,84075d1ffffffff,950,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
627,84075d7ffffffff,639,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
628,84075d9ffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
629,84075dbffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
630,84075ddffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
631,84075e1ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
632,84075e9ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
633,8407649ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
634,840764dffffffff,105,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
635,8407659ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
636,840765bffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
637,8407661ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
638,8407667ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
639,8407687ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
640,840768bffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
641,84076a3ffffffff,100,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
642,84076a5ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
643,84076abffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
644,84076adffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
645,84076b7ffffffff,73,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
646,84076bdffffffff,56,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
647,84076c1ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
648,84076c5ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
649,84076c9ffffffff,75,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
650,84076cbffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
651,84076d7ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
652,84076ddffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
653,84076ebffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
654,8407711ffffffff,51,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
